url,route_file,template_type,indexable,canonical,title,description,h1,word_count_main,schema_types,internal_inlinks,internal_outlinks,sitemap,status_code,redirect_target,notes
https://maxsite.com.ua/mista/stvorennya-sajtiv-ukrayina/,mista/stvorennya-sajtiv-ukrayina/index.html,city,true,https://maxsite.com.ua/mista/stvorennya-sajtiv-ukrayina/,Створення сайтів для бізнесу по Україні | MAX SITE,"Створення сайтів для бізнесу по Україні: дистанційна розробка, сторінки послуг, національна й локальна SEO-архітектура, аналітика та реклама.",Створення сайтів для бізнесу по Україні,375,AggregateOffer|Answer|BreadcrumbList|Country|FAQPage|ListItem|Organization|Question|Service|WebPage|WebSite,3,52,true,NOT_FETCHED,,
https://maxsite.com.ua/mista/stvorennya-sajtiv-uzhhorod/,mista/stvorennya-sajtiv-uzhhorod/index.html,city,false,https://maxsite.com.ua/mista/stvorennya-sajtiv-uzhhorod/,Створення сайтів в Ужгороді для бізнесу | MAX SITE,"Розробляємо сайти в Ужгороді для туризму, послуг, нерухомості та брендів: мультимовність, SEO, адаптивний дизайн, аналітика й заявки.",Створення сайтів у Ужгороді для бізнесу,687,AggregateOffer|Answer|BreadcrumbList|City|FAQPage|ListItem|Organization|Question|Service,0,62,false,NOT_FETCHED,,
https://maxsite.com.ua/mista/stvorennya-sajtiv-vinnytsya/,mista/stvorennya-sajtiv-vinnytsya/index.html,city,false,https://maxsite.com.ua/mista/stvorennya-sajtiv-vinnytsya/,Створення сайтів у Вінниці для бізнесу | MAX SITE,"Створення сайтів у Вінниці для медицини, виробництва, торгівлі й послуг: UX, SEO-структура, швидкість, аналітика та підготовка реклами.",Створення сайтів у Вінниці для бізнесу,687,AggregateOffer|Answer|BreadcrumbList|City|FAQPage|ListItem|Organization|Question|Service,4,62,false,NOT_FETCHED,,
https://maxsite.com.ua/mista/stvorennya-sajtiv-zaporizhzhya/,mista/stvorennya-sajtiv-zaporizhzhya/index.html,city,false,https://maxsite.com.ua/mista/stvorennya-sajtiv-zaporizhzhya/,Створення сайтів у Запоріжжі | MAX SITE,"Сайти для компаній у Запоріжжі: виробництво, авто, логістика, освіта й послуги. SEO-структура, адаптивний дизайн, аналітика та заявки.",Створення сайтів у Запоріжжі для бізнесу,684,AggregateOffer|Answer|BreadcrumbList|City|FAQPage|ListItem|Organization|Question|Service,1,62,false,NOT_FETCHED,,
https://maxsite.com.ua/mista/stvorennya-sajtiv-zhytomyr/,mista/stvorennya-sajtiv-zhytomyr/index.html,city,false,https://maxsite.com.ua/mista/stvorennya-sajtiv-zhytomyr/,Створення сайтів у Житомирі для бізнесу | MAX SITE,"Розробляємо сайти в Житомирі для виробництва, будівництва, торгівлі та послуг: каталог, SEO, адаптивність, аналітика й форми заявок.",Створення сайтів у Житомирі для бізнесу,679,AggregateOffer|Answer|BreadcrumbList|City|FAQPage|ListItem|Organization|Question|Service,1,62,false,NOT_FETCHED,,
https://maxsite.com.ua/nishi/,nishi/index.html,niche-index,true,https://maxsite.com.ua/nishi/,Сайти для різних ніш бізнесу | MAX SITE,"Створюємо сайти для клінінгу, будівництва, beauty, авто, медицини, ремонтних послуг, магазинів, експертів і локального бізнесу.",Сайти для ніш бізнесу,261,Answer|BreadcrumbList|FAQPage|ListItem|Organization|ProfessionalService|Question|Service|WebPage|WebSite,186,62,true,NOT_FETCHED,,
https://maxsite.com.ua/nishi/sajt-dlya-avtoservisu/,nishi/sajt-dlya-avtoservisu/index.html,niche,true,https://maxsite.com.ua/nishi/sajt-dlya-avtoservisu/,Сайт для автосервісу під ключ | MAX SITE,"Розробляємо сайти для автосервісів: ремонт, діагностика, ціни, заявки, Google Ads і SEO під локальний пошук.",Сайт для автосервісу,261,Answer|BreadcrumbList|FAQPage|ListItem|Organization|ProfessionalService|Question|Service|WebPage|WebSite,130,50,true,NOT_FETCHED,,
https://maxsite.com.ua/nishi/sajt-dlya-b2b-kompaniyi/,nishi/sajt-dlya-b2b-kompaniyi/index.html,niche,true,https://maxsite.com.ua/nishi/sajt-dlya-b2b-kompaniyi/,B2B-сайт для компанії під ключ | MAX SITE,"Створюємо b2b-сайт для компанії: SEO-структура, адаптивний дизайн, заявки, аналітика та підготовка до Google Ads.",B2B-сайт для компанії,347,Answer|BreadcrumbList|FAQPage|ListItem|Organization|Question|Service|WebPage|WebSite,1,30,true,NOT_FETCHED,,
https://maxsite.com.ua/nishi/sajt-dlya-budivelnoyi-kompaniyi/,nishi/sajt-dlya-budivelnoyi-kompaniyi/index.html,niche,true,https://maxsite.com.ua/nishi/sajt-dlya-budivelnoyi-kompaniyi/,Сайт для будівельної компанії під ключ | MAX SITE,"Розробляємо сайти для будівельних компаній: напрями робіт, портфоліо об’єктів, кваліфікація заявок, SEO-структура та підготовка до реклами.",Сайт для будівельної компанії,353,AggregateOffer|Answer|BreadcrumbList|FAQPage|ListItem|Organization|Question|Service|WebPage|WebSite,131,48,true,NOT_FETCHED,,
https://maxsite.com.ua/nishi/sajt-dlya-dezinfekciyi/,nishi/sajt-dlya-dezinfekciyi/index.html,niche,true,https://maxsite.com.ua/nishi/sajt-dlya-dezinfekciyi/,Сайт для дезінфекції під ключ | MAX SITE,"Створюємо сайт для дезінфекції: SEO-структура, адаптивний дизайн, заявки, аналітика та підготовка до Google Ads.",Сайт для дезінфекції,351,Answer|BreadcrumbList|FAQPage|ListItem|Organization|Question|Service|WebPage|WebSite,3,30,true,NOT_FETCHED,,
https://maxsite.com.ua/nishi/sajt-dlya-eksperta/,nishi/sajt-dlya-eksperta/index.html,niche,true,https://maxsite.com.ua/nishi/sajt-dlya-eksperta/,Сайт для експерта під ключ | MAX SITE,"Створюємо сайти для експертів, консультантів і фахівців: послуги, кейси, довіра, заявки та SEO.",Сайт для експерта,255,Answer|BreadcrumbList|FAQPage|ListItem|Organization|ProfessionalService|Question|Service|WebPage|WebSite,2,50,true,NOT_FETCHED,,
https://maxsite.com.ua/nishi/sajt-dlya-horeca/,nishi/sajt-dlya-horeca/index.html,niche,true,https://maxsite.com.ua/nishi/sajt-dlya-horeca/,Сайт для HoReCa та готелів під ключ | MAX SITE,"Створюємо сайт для horeca та готелів: SEO-структура, адаптивний дизайн, заявки, аналітика та підготовка до Google Ads.",Сайт для HoReCa та готелів,362,Answer|BreadcrumbList|FAQPage|ListItem|Organization|Question|Service|WebPage|WebSite,1,30,true,NOT_FETCHED,,
https://maxsite.com.ua/nishi/sajt-dlya-kliningovoyi-kompaniyi/,nishi/sajt-dlya-kliningovoyi-kompaniyi/index.html,niche,true,https://maxsite.com.ua/nishi/sajt-dlya-kliningovoyi-kompaniyi/,Лендінг і сайт для клінінгової компанії | MAX SITE,"Лендінг або багатосторінковий сайт для клінінгової компанії від 10 500 грн: послуги, ціни, фото робіт, заявки, SEO та Google Ads. Дивіться реальний кейс.",Лендінг і сайт для клінінгової компанії,523,AggregateOffer|Answer|BreadcrumbList|FAQPage|ListItem|Organization|Question|Service|WebPage|WebSite,144,51,true,NOT_FETCHED,,
https://maxsite.com.ua/nishi/sajt-dlya-kursiv/,nishi/sajt-dlya-kursiv/index.html,niche,true,https://maxsite.com.ua/nishi/sajt-dlya-kursiv/,Сайт для онлайн-курсів під ключ | MAX SITE,"Сайти для онлайн-курсів: програма, спікери, тарифи, заявки, оплати, реклама та аналітика.",Сайт для онлайн-курсів,263,Answer|BreadcrumbList|FAQPage|ListItem|Organization|ProfessionalService|Question|Service|WebPage|WebSite,1,50,true,NOT_FETCHED,,
https://maxsite.com.ua/nishi/sajt-dlya-landshaftnoyi-kompaniyi/,nishi/sajt-dlya-landshaftnoyi-kompaniyi/index.html,niche,true,https://maxsite.com.ua/nishi/sajt-dlya-landshaftnoyi-kompaniyi/,Сайт для ландшафтної компанії під ключ | MAX SITE,"Створюємо сайт для ландшафтної компанії: SEO-структура, адаптивний дизайн, заявки, аналітика та підготовка до Google Ads.",Сайт для ландшафтної компанії,352,Answer|BreadcrumbList|FAQPage|ListItem|Organization|Question|Service|WebPage|WebSite,1,30,true,NOT_FETCHED,,
https://maxsite.com.ua/nishi/sajt-dlya-logistychnoyi-kompaniyi/,nishi/sajt-dlya-logistychnoyi-kompaniyi/index.html,niche,true,https://maxsite.com.ua/nishi/sajt-dlya-logistychnoyi-kompaniyi/,Сайт для логістичної компанії під ключ | MAX SITE,"Створюємо сайт для логістичної компанії: SEO-структура, адаптивний дизайн, заявки, аналітика та підготовка до Google Ads.",Сайт для логістичної компанії,354,Answer|BreadcrumbList|FAQPage|ListItem|Organization|Question|Service|WebPage|WebSite,1,30,true,NOT_FETCHED,,
https://maxsite.com.ua/nishi/sajt-dlya-lokalnogo-biznesu/,nishi/sajt-dlya-lokalnogo-biznesu/index.html,niche,true,https://maxsite.com.ua/nishi/sajt-dlya-lokalnogo-biznesu/,Сайт для локального бізнесу під ключ | MAX SITE,"Створюємо сайти для локального бізнесу: сторінки послуг, географія роботи, дзвінки, месенджери, заявки, локальна SEO-структура й аналітика.",Сайт для локального бізнесу,354,AggregateOffer|Answer|BreadcrumbList|Country|FAQPage|ListItem|Organization|Question|Service|WebPage|WebSite,103,48,true,NOT_FETCHED,,
https://maxsite.com.ua/nishi/sajt-dlya-magazynu/,nishi/sajt-dlya-magazynu/index.html,niche,true,https://maxsite.com.ua/nishi/sajt-dlya-magazynu/,Сайт для магазину під ключ | MAX SITE,"Створюємо сайти для магазинів і продажу товарів онлайн: каталог, категорії, заявки, SEO та аналітика.",Сайт для магазину,259,Answer|BreadcrumbList|FAQPage|ListItem|Organization|ProfessionalService|Question|Service|WebPage|WebSite,1,50,true,NOT_FETCHED,,
https://maxsite.com.ua/nishi/sajt-dlya-meblevoyi-kompaniyi/,nishi/sajt-dlya-meblevoyi-kompaniyi/index.html,niche,true,https://maxsite.com.ua/nishi/sajt-dlya-meblevoyi-kompaniyi/,Сайт для меблевої компанії під ключ | MAX SITE,"Створюємо сайт для меблевої компанії: SEO-структура, адаптивний дизайн, заявки, аналітика та підготовка до Google Ads.",Сайт для меблевої компанії,351,Answer|BreadcrumbList|FAQPage|ListItem|Organization|Question|Service|WebPage|WebSite,1,30,true,NOT_FETCHED,,
https://maxsite.com.ua/nishi/sajt-dlya-medychnyh-poslug/,nishi/sajt-dlya-medychnyh-poslug/index.html,niche,true,https://maxsite.com.ua/nishi/sajt-dlya-medychnyh-poslug/,Сайт для медичних послуг під ключ | MAX SITE,"Створюємо сайти для медичних центрів, лікарів і клінік: послуги, онлайн-запис, довіра, FAQ та SEO.",Сайт для медичних послуг,261,Answer|BreadcrumbList|FAQPage|ListItem|Organization|ProfessionalService|Question|Service|WebPage|WebSite,50,50,true,NOT_FETCHED,,
https://maxsite.com.ua/nishi/sajt-dlya-neruhomosti/,nishi/sajt-dlya-neruhomosti/index.html,niche,true,https://maxsite.com.ua/nishi/sajt-dlya-neruhomosti/,Сайт для нерухомості під ключ | MAX SITE,"Створюємо сайт для нерухомості: SEO-структура, адаптивний дизайн, заявки, аналітика та підготовка до Google Ads.",Сайт для нерухомості,356,Answer|BreadcrumbList|FAQPage|ListItem|Organization|Question|Service|WebPage|WebSite,1,30,true,NOT_FETCHED,,
https://maxsite.com.ua/nishi/sajt-dlya-remontnyh-poslug/,nishi/sajt-dlya-remontnyh-poslug/index.html,niche,true,https://maxsite.com.ua/nishi/sajt-dlya-remontnyh-poslug/,Сайт для ремонтних послуг під ключ | MAX SITE,"Сайт для ремонтних послуг: напрямки робіт, ціни, приклади, заявки, SEO-структура та просування в Google.",Сайт для ремонтних послуг,265,Answer|BreadcrumbList|FAQPage|ListItem|Organization|ProfessionalService|Question|Service|WebPage|WebSite,1,50,true,NOT_FETCHED,,
https://maxsite.com.ua/nishi/sajt-dlya-salonu-krasy/,nishi/sajt-dlya-salonu-krasy/index.html,niche,true,https://maxsite.com.ua/nishi/sajt-dlya-salonu-krasy/,Сайт для салону краси під ключ | MAX SITE,"Створюємо сайти для салонів краси: послуги, ціни, майстри, онлайн-запис, SEO та реклама.",Сайт для салону краси,263,Answer|BreadcrumbList|FAQPage|ListItem|Organization|ProfessionalService|Question|Service|WebPage|WebSite,130,50,true,NOT_FETCHED,,
https://maxsite.com.ua/nishi/sajt-dlya-stomatologiyi/,nishi/sajt-dlya-stomatologiyi/index.html,niche,true,https://maxsite.com.ua/nishi/sajt-dlya-stomatologiyi/,Сайт для стоматології під ключ | MAX SITE,"Створюємо сайт для стоматології: SEO-структура, адаптивний дизайн, заявки, аналітика та підготовка до Google Ads.",Сайт для стоматології,349,Answer|BreadcrumbList|FAQPage|ListItem|Organization|Question|Service|WebPage|WebSite,1,30,true,NOT_FETCHED,,
https://maxsite.com.ua/nishi/sajt-dlya-vyrobnytstva/,nishi/sajt-dlya-vyrobnytstva/index.html,niche,true,https://maxsite.com.ua/nishi/sajt-dlya-vyrobnytstva/,Сайт для виробничої компанії під ключ | MAX SITE,"Створюємо сайт для виробничої компанії: SEO-структура, адаптивний дизайн, заявки, аналітика та підготовка до Google Ads.",Сайт для виробничої компанії,350,Answer|BreadcrumbList|FAQPage|ListItem|Organization|Question|Service|WebPage|WebSite,1,30,true,NOT_FETCHED,,
https://maxsite.com.ua/nishi/sajt-dlya-yurydychnoyi-kompaniyi/,nishi/sajt-dlya-yurydychnoyi-kompaniyi/index.html,niche,true,https://maxsite.com.ua/nishi/sajt-dlya-yurydychnoyi-kompaniyi/,Сайт для юридичної компанії під ключ | MAX SITE,"Створюємо сайт для юридичної компанії: SEO-структура, адаптивний дизайн, заявки, аналітика та підготовка до Google Ads.",Сайт для юридичної компанії,352,Answer|BreadcrumbList|FAQPage|ListItem|Organization|Question|Service|WebPage|WebSite,1,30,true,NOT_FETCHED,,
https://maxsite.com.ua/pidtrymka-saytiv/,pidtrymka-saytiv/index.html,supporting-page,true,https://maxsite.com.ua/pidtrymka-saytiv/,Технічна підтримка сайтів для бізнесу | MAX SITE,"Підтримка сайтів: виправлення, оновлення, резервні копії, контроль форм, аналітики, SEO та швидкості.",Підтримка та розвиток сайту,422,Answer|BreadcrumbList|FAQPage|ListItem|Organization|Question|Service|WebPage|WebSite,36,30,true,NOT_FETCHED,,
https://maxsite.com.ua/polityka-konfidentsijnosti/,polityka-konfidentsijnosti/index.html,supporting-page,true,https://maxsite.com.ua/polityka-konfidentsijnosti/,Політика конфіденційності | MAX SITE,Політика конфіденційності MAX SITE щодо обробки контактних даних із форм заявки на сайті.,Політика конфіденційності,148,BreadcrumbList|ListItem|Organization|WebPage|WebSite,207,44,true,NOT_FETCHED,,
https://maxsite.com.ua/portfolio/,portfolio/index.html,portfolio-index,true,https://maxsite.com.ua/portfolio/,Портфоліо сайтів для бізнесу | MAX SITE,"Приклади сайтів для бізнесу від MAX SITE: клінінгові компанії, дезінфекційні послуги, локальний бізнес, сайти з SEO-структурою та заявками.",Портфоліо сайтів для бізнесу,324,BreadcrumbList|CollectionPage|ItemList|ListItem|Organization|WebPage|WebSite,305,48,true,NOT_FETCHED,,
https://maxsite.com.ua/portfolio/fo-dez/,portfolio/fo-dez/index.html,case,true,https://maxsite.com.ua/portfolio/fo-dez/,FO-DEZ — кейс сайту спеціалізованих послуг | MAX SITE,"Кейс FO-DEZ: адаптивний дизайн, структура спеціалізованих послуг, контактні сценарії та технічна SEO-підготовка.",FO-DEZ,321,BreadcrumbList|CreativeWork|ListItem|Organization|WebPage|WebSite,6,29,true,NOT_FETCHED,,
https://maxsite.com.ua/portfolio/formula-chystoty/,portfolio/formula-chystoty/index.html,case,true,https://maxsite.com.ua/portfolio/formula-chystoty/,Формула Чистоти — кейс сайту клінінгу | MAX SITE,"Кейс сайту клінінгової компанії: структура послуг, мобільні звернення, SEO-основа, аналітика та реальні скріншоти.",Формула Чистоти,333,BreadcrumbList|CreativeWork|ListItem|Organization|WebPage|WebSite,11,29,true,NOT_FETCHED,,
https://maxsite.com.ua/portfolio/max-site/,portfolio/max-site/index.html,case,true,https://maxsite.com.ua/portfolio/max-site/,MAX SITE — self-case SEO-системи та сайту студії,"Self-case MAX SITE: архітектура послуг, SEO-кластери, аналітика заявок, адаптивний дизайн і система контролю якості.",MAX SITE,353,BreadcrumbList|CreativeWork|ListItem|Organization|WebPage|WebSite,3,30,true,NOT_FETCHED,,
https://maxsite.com.ua/poslugy/,poslugy/index.html,supporting-page,true,https://maxsite.com.ua/poslugy/,Розробка сайтів і програм для бізнесу | MAX SITE,"Послуги MAX SITE: створення сайтів і програм під ключ, лендінгів, CRM, вебзастосунків, SEO-сайтів, магазинів, Google Ads та аналітики.",Розробка сайтів і програм для бізнесу,352,Answer|BreadcrumbList|FAQPage|ListItem|Organization|ProfessionalService|Question|Service|WebPage|WebSite,189,60,true,NOT_FETCHED,,
https://maxsite.com.ua/privacy.html,privacy.html,supporting-page,false,https://maxsite.com.ua/polityka-konfidentsijnosti/,Політика конфіденційності | MAX SITE,Політика конфіденційності MAX SITE.,Політика конфіденційності,22,,0,1,false,NOT_FETCHED,,
https://maxsite.com.ua/pro-nas/,pro-nas/index.html,supporting-page,true,https://maxsite.com.ua/pro-nas/,Про MAX SITE | Сайти під ключ для бізнесу,"Про MAX SITE: хто відповідає за створення сайтів, принципи роботи, комунікація, захист клієнта та робота з бізнесом по всій Україні.",Сайти для бізнесу з відповідальністю за результат роботи,418,AboutPage|BreadcrumbList|ListItem|Organization|WebPage|WebSite,180,46,true,NOT_FETCHED,,
https://maxsite.com.ua/qa-checklist/,qa-checklist/index.html,supporting-page,true,https://maxsite.com.ua/qa-checklist/,Чекліст запуску сайту | MAX SITE,"Публічний чекліст MAX SITE: SEO, мобільна версія, форми, аналітика, безпека й production-перевірка.",Чекліст контролю якості сайту,166,AboutPage|BreadcrumbList|ListItem|Organization|WebPage|WebSite,70,24,true,NOT_FETCHED,,
https://maxsite.com.ua/redesign-saytu/,redesign-saytu/index.html,supporting-page,true,https://maxsite.com.ua/redesign-saytu/,Редизайн сайту для бізнесу | MAX SITE,"Оновлюємо дизайн, структуру й конверсію сайту зі збереженням важливих URL, аналітики та SEO-сигналів.",Редизайн сайту без втрати SEO,435,Answer|BreadcrumbList|FAQPage|ListItem|Organization|Question|Service|WebPage|WebSite,35,30,true,NOT_FETCHED,,
https://maxsite.com.ua/rozrobka-nextjs/,rozrobka-nextjs/index.html,supporting-page,true,https://maxsite.com.ua/rozrobka-nextjs/,Розробка сайтів на Next.js для бізнесу | MAX SITE,"Розробляємо швидкі сайти та вебзастосунки на Next.js з SEO, аналітикою, інтеграціями й контрольованим запуском.",Розробка сайтів на Next.js,429,Answer|BreadcrumbList|FAQPage|ListItem|Organization|Question|Service|WebPage|WebSite,34,30,true,NOT_FETCHED,,
https://maxsite.com.ua/rozrobka-wordpress/,rozrobka-wordpress/index.html,supporting-page,true,https://maxsite.com.ua/rozrobka-wordpress/,Розробка сайтів на WordPress під ключ | MAX SITE,"Створюємо керовані WordPress-сайти для бізнесу: безпечна структура, адаптивний дизайн, SEO та зручне редагування.",Розробка сайтів на WordPress,423,Answer|BreadcrumbList|FAQPage|ListItem|Organization|Question|Service|WebPage|WebSite,34,30,true,NOT_FETCHED,,
https://maxsite.com.ua/sajty-dlya-poslug/,sajty-dlya-poslug/index.html,supporting-page,true,https://maxsite.com.ua/sajty-dlya-poslug/,Сайт для послуг під ключ | MAX SITE,"Створюємо сайти для бізнес-послуг з окремими сторінками, SEO-структурою, формами заявок, FAQ та аналітикою.",Сайт для послуг,306,Answer|BreadcrumbList|FAQPage|ListItem|Organization|ProfessionalService|Question|Service|WebPage|WebSite,174,52,true,NOT_FETCHED,,
https://maxsite.com.ua/sayt-vizytka/,sayt-vizytka/index.html,supporting-page,true,https://maxsite.com.ua/sayt-vizytka/,Сайт-візитка для бізнесу під ключ | MAX SITE,"Компактний сайт-візитка з чіткою пропозицією, контактами, мобільною версією, базовим SEO та аналітикою.",Сайт-візитка для бізнесу,424,Answer|BreadcrumbList|FAQPage|ListItem|Organization|Question|Service|WebPage|WebSite,1,30,true,NOT_FETCHED,,
https://maxsite.com.ua/seo-first/,seo-first/index.html,supporting-page,true,https://maxsite.com.ua/seo-first/,Методологія MAX SITE SEO-FIRST™,"Як MAX SITE проєктує сайти під Google, рекламу, заявки й аналітику ще до початку дизайну.",MAX SITE SEO-FIRST™,167,AboutPage|BreadcrumbList|ListItem|Organization|WebPage|WebSite,63,28,true,NOT_FETCHED,,
https://maxsite.com.ua/seo-prosuvannya/,seo-prosuvannya/index.html,supporting-page,true,https://maxsite.com.ua/seo-prosuvannya/,SEO-просування сайтів для бізнесу | MAX SITE,"SEO-просування для бізнесу: семантика, технічний аудит, контент, внутрішні посилання, Search Console і прозорий план робіт.",SEO-просування сайту,424,Answer|BreadcrumbList|FAQPage|ListItem|Organization|Question|Service|WebPage|WebSite,37,30,true,NOT_FETCHED,,
https://maxsite.com.ua/seo-sajt-pid-google/,seo-sajt-pid-google/index.html,money-page,true,https://maxsite.com.ua/seo-sajt-pid-google/,SEO-сайт під Google для бізнесу | MAX SITE,"Створюємо SEO-сайти під Google: структура сторінок, мета-теги, FAQ, Schema.org, швидкість, мобільна версія та Search Console.",SEO-сайт під Google,301,Answer|BreadcrumbList|FAQPage|ListItem|Organization|ProfessionalService|Question|Service|WebPage|WebSite,189,52,true,NOT_FETCHED,,
https://maxsite.com.ua/stvorennya-internet-mahazynu/,stvorennya-internet-mahazynu/index.html,money-page,true,https://maxsite.com.ua/stvorennya-internet-mahazynu/,Створення інтернет-магазину під ключ | MAX SITE,"Розробляємо інтернет-магазини з каталогом, фільтрами, оплатою, доставкою, аналітикою та SEO-структурою.",Створення інтернет-магазину під ключ,1284,Answer|BreadcrumbList|Country|FAQPage|ListItem|Organization|Question|Service|WebPage|WebSite,136,54,true,NOT_FETCHED,,
https://maxsite.com.ua/stvorennya-korporatyvnoho-saytu/,stvorennya-korporatyvnoho-saytu/index.html,money-page,true,https://maxsite.com.ua/stvorennya-korporatyvnoho-saytu/,Створення корпоративного сайту під ключ | MAX SITE,"Розробка корпоративних сайтів для компаній: послуги, команда, кейси, інтеграції, SEO та зручне керування контентом.",Створення корпоративного сайту,860,Answer|BreadcrumbList|Country|FAQPage|ListItem|Organization|Question|Service|WebPage|WebSite,151,51,true,NOT_FETCHED,,
https://maxsite.com.ua/stvorennya-landing-page/,stvorennya-landing-page/index.html,money-page,true,https://maxsite.com.ua/stvorennya-landing-page/,Створення Landing Page під ключ | MAX SITE,"Розробка Landing Page для реклами, продажу послуг і залучення заявок. Адаптивний дизайн, швидке завантаження та SEO-основа.",Створення Landing Page під ключ,998,Answer|BreadcrumbList|Country|FAQPage|ListItem|Organization|Question|Service|WebPage|WebSite,177,52,true,NOT_FETCHED,,
https://maxsite.com.ua/stvorennya-lendingiv/,stvorennya-lendingiv/index.html,supporting-page,false,https://maxsite.com.ua/stvorennya-landing-page/,Створення лендінгів для реклами | MAX SITE,"Створення лендінгу під ключ для послуг, продуктів і реклами: структура продажів, адаптивний дизайн, форма заявки та аналітика.",Створення лендінгів,299,Answer|BreadcrumbList|FAQPage|ListItem|Organization|ProfessionalService|Question|Service,0,52,false,NOT_FETCHED,,
https://maxsite.com.ua/stvorennya-program/,stvorennya-program/index.html,money-page,true,https://maxsite.com.ua/stvorennya-program/,Створення програм для бізнесу під ключ | MAX SITE,"Розробляємо програми, вебзастосунки, CRM, особисті кабінети та системи автоматизації для бізнесу в Україні — від прототипу до запуску.",Створення програм для бізнесу під ключ,498,Answer|BreadcrumbList|Country|FAQPage|ListItem|Organization|Question|Service|WebPage|WebSite,192,53,true,NOT_FETCHED,,
https://maxsite.com.ua/stvorennya-sajtiv-pid-klyuch/,stvorennya-sajtiv-pid-klyuch/index.html,supporting-page,false,https://maxsite.com.ua/stvorennya-saytiv/,Створення сайтів під ключ для бізнесу | MAX SITE,"Створюємо сайти під ключ для бізнесу: лендінги, корпоративні сайти, сайти послуг, інтернет-магазини та SEO-структуру для Google.",Створення сайтів під ключ для бізнесу,313,Answer|BreadcrumbList|FAQPage|ListItem|Organization|ProfessionalService|Question|Service,0,52,false,NOT_FETCHED,,
https://maxsite.com.ua/stvorennya-saytiv/,stvorennya-saytiv/index.html,money-page,true,https://maxsite.com.ua/stvorennya-saytiv/,Замовити сайт під ключ в Україні | MAX SITE,"Професійне створення сайтів під ключ для бізнесу в Україні. Структура, дизайн, розробка, SEO-основа, аналітика та запуск.",Створення сайтів під ключ в Україні,982,Answer|BreadcrumbList|Country|FAQPage|ListItem|Organization|Question|Service|WebPage|WebSite,252,55,true,NOT_FETCHED,,
https://maxsite.com.ua/stvorennya-saytu-dlya-biznesu/,stvorennya-saytu-dlya-biznesu/index.html,money-page,true,https://maxsite.com.ua/stvorennya-saytu-dlya-biznesu/,Створення сайту для бізнесу під ключ | MAX SITE,"Створюємо багатосторінкові сайти для малого та середнього бізнесу: структура, дизайн, SEO, аналітика та запуск під ключ.",Створення сайту для бізнесу,1009,Answer|BreadcrumbList|Country|FAQPage|ListItem|Organization|Question|Service|WebPage|WebSite,36,52,true,NOT_FETCHED,,
https://maxsite.com.ua/tehnichne-seo/,tehnichne-seo/index.html,supporting-page,true,https://maxsite.com.ua/tehnichne-seo/,Технічне SEO та аудит сайту | MAX SITE,"Перевіряємо індексацію, canonical, sitemap, robots, schema, швидкість, дублікати й внутрішні посилання.",Технічне SEO сайту,422,Answer|BreadcrumbList|FAQPage|ListItem|Organization|Question|Service|WebPage|WebSite,48,30,true,NOT_FETCHED,,
https://maxsite.com.ua/zasnovnyk/,zasnovnyk/index.html,supporting-page,true,https://maxsite.com.ua/zasnovnyk/,Засновник MAX SITE | Відповідальність за проєкт,"Хто координує проєкти MAX SITE: комунікація, структура сайту, SEO-підготовка, QA і контроль запуску.",Засновник MAX SITE,296,AboutPage|BreadcrumbList|ListItem|Organization|Person|WebPage|WebSite,41,27,true,NOT_FETCHED,,
